1985.4.27,"Print, Photographic","Rothstein, Arthur","John Marin in his studio, Hoboken, New Jersey 1949","Rothstein, Arthur John Marin in his studio, Hoboken, New Jersey 1949 Photography, black and white silver prints 1949","Medford, Granoff Music Bldg., 20 Talbot Ave.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (26),1949
1985.4.28,"Print, Photographic","Rothstein, Arthur","American Soldiers in a Nightclub, Vienna, Austria 1947","Rothstein, Arthur American Soldiers in a Nightclub, Vienna, Austria 1947 Photography, black and white silver prints 1947","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (26),1947
1985.4.29,"Print, Photographic","Rothstein, Arthur","At a Charity Ball, New York City 1951","Rothstein, Arthur At a Charity Ball, New York City 1951 Photography, black and white silver prints 1951","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (26),1951
1985.4.30,"Print, Photographic","Rothstein, Arthur","Rockland, Maine 1937","Rothstein, Arthur Rockland, Maine 1937 Photography, black and white silver prints 1951","Medford, Eaton Hall, 5 The Green",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (26),1951
1985.5,Print,"Durer, Albrecht","The Flight into Egypt, (one of 17 cuts from the series The Life of the Virgin)","Durer, Albrecht The Flight into Egypt, (one of 17 cuts from the series The Life of the Virgin) Graphic Arts, wood engraving 1503 according to Friedlander","Medford, Aidekman Art Center, 15 South Campus Rd.",Steven and Linda Shapiro in honor of Mr. George Fine,1503 according to Friedlander
=======
1985.4.1,"Print, Photographic","Rothstein, Arthur","Postmaster Brown, Old Rag, Virginia, 1935","Arthur Rothstein Postmaster Brown, Old Rag, Virginia, 1935 Silver gelatin print 1935","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1935
1985.4.1-30,"Print, Photographic","Rothstein, Arthur",Arthur Rothstein - portfolio of 30 photographs,"Rothstein, Arthur Arthur Rothstein - portfolio of 30 photographs Photography, black and white silver print 1981","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1981
1985.4.2,"Print, Photographic","Rothstein, Arthur","Girl at Geeis Bend, Alabama 1937","Arthur Rothstein Girl at Geeis Bend, Alabama 1937 Silver gelatin print 1937","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1937
1985.4.3,"Print, Photographic","Rothstein, Arthur","Vernon Evans, migrant to Oregon from South Dakota 1936","Rothstein, Arthur Vernon Evans, migrant to Oregon from South Dakota 1936 Photography, black and white silver prints 1936","Medford, Eaton Hall, 5 The Green",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1936
1985.4.4,"Print, Photographic","Rothstein, Arthur","Migrant Family, Oklahoma 1936","Arthur Rothstein Migrant Family, Oklahoma 1936 Silver gelatin print 1936","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1936
1985.4.5,"Print, Photographic","Rothstein, Arthur","Dust Storm, Cimarron County, Oklahoma 1936","Rothstein, Arthur Dust Storm, Cimarron County, Oklahoma 1936 Photography, black and white silver prints 1936","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1936
1985.4.6,"Print, Photographic","Rothstein, Arthur","Skull, Badlands, South Dakota 1936","Rothstein, Arthur Skull, Badlands, South Dakota 1936 Photography, black and white silver prints 1936","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1936
1985.4.7,"Print, Photographic","Rothstein, Arthur","Minnie Knox, Garrett County, Maryland 1937","Rothstein, Arthur Minnie Knox, Garrett County, Maryland 1937 Photography, black and white silver prints 1937","Medford, Eaton Hall, 5 The Green",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1937
1985.4.8,"Print, Photographic","Rothstein, Arthur","Migrant Worker, Visalia, California 1940","Rothstein, Arthur Migrant Worker, Visalia, California 1940 Photography, black and white silver prints 1940","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1940
1985.4.9,"Print, Photographic","Rothstein, Arthur","John Dudeck, Dalton, New York 1937","Rothstein, Arthur John Dudeck, Dalton, New York 1937 black and white silver prints 1937","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1937
1985.4.10,"Print, Photographic","Rothstein, Arthur","Flood Victim, Missouri 1938","Rothstein, Arthur Flood Victim, Missouri 1938 Photography, black and white silver prints 1938","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1938
1985.4.11,"Print, Photographic","Rothstein, Arthur","Mississippi River Flood, St. Louis, Missouri 1943","Rothstein, Arthur Mississippi River Flood, St. Louis, Missouri 1943 Photography, black and white silver prints 1943","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1943
1985.4.12,"Print, Photographic","Rothstein, Arthur","Agate, Nebraska 1939","Rothstein, Arthur Agate, Nebraska 1939 Photography, black and white silver prints 1939","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1939
1985.4.13,"Print, Photographic","Rothstein, Arthur","Sheepherderis Camp, Montana 1939","Rothstein, Arthur Sheepherderis Camp, Montana 1939 Photography, black and white silver print 1939","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1939
1985.4.14,"Print, Photographic","Rothstein, Arthur","Hotel de Paris, exterior, Georgetown, Colorado 1939","Rothstein, Arthur Hotel de Paris, exterior, Georgetown, Colorado 1939 Photography, black and white silver prints 1939","Medford, Eaton Hall, 5 The Green",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1939
1985.4.16,"Print, Photographic","Rothstein, Arthur","Shoeshine Man, New York City 1937","Rothstein, Arthur Shoeshine Man, New York City 1937 Photography, black and white silver prints 1937","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1937
1985.4.17,"Print, Photographic","Rothstein, Arthur","Gamblers, Las Vegas, Nevada 1947","Rothstein, Arthur Gamblers, Las Vegas, Nevada 1947 Photography, black and white silver prints 1947","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1947
1985.4.18,"Print, Photographic","Rothstein, Arthur","Pool Hall, Culp, Illinois 1940","Rothstein, Arthur Pool Hall, Culp, Illinois 1940 Photography, black and white silver prints 1940","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1940
1985.4.20,"Print, Photographic","Rothstein, Arthur","Boy with chicken, Hungjao, China 1945","Rothstein, Arthur Boy with chicken, Hungjao, China 1945 Photography, black and white silver prints 1945","Medford, Eaton Hall, 5 The Green",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1945
1985.4.21,"Print, Photographic","Rothstein, Arthur",The Burma Road 1945,"Rothstein, Arthur The Burma Road 1945 Photography, black and white silver prints 1945","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1945
1985.4.22,"Print, Photographic","Rothstein, Arthur","Famine Victim, Hengyang, China 1946","Rothstein, Arthur Famine Victim, Hengyang, China 1946 Photography, black and white silver prints 1946","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1946
1985.4.23,"Print, Photographic","Rothstein, Arthur","Burial of Famine Victim, Hengyang, China 1946","Rothstein, Arthur Burial of Famine Victim, Hengyang, China 1946 Photography, black and white silver prints 1946","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1946
1985.4.24,"Print, Photographic","Rothstein, Arthur","Coal Miners, Wales 1947","Rothstein, Arthur Coal Miners, Wales 1947 Photography, black and white silver prints 1947","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1947
1985.4.25,"Print, Photographic","Rothstein, Arthur","Young Coal Miner, Wales 1947","Rothstein, Arthur Young Coal Miner, Wales 1947 Photography, black and white silver prints 1947","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1947
1985.4.26,"Print, Photographic","Rothstein, Arthur","Farmers in the market, Tocco, Italy 1947","Rothstein, Arthur Farmers in the market, Tocco, Italy 1947 Photography, black and white silver prints 1947","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1947
1985.4.27,"Print, Photographic","Rothstein, Arthur","John Marin in his studio, Hoboken, New Jersey 1949","Rothstein, Arthur John Marin in his studio, Hoboken, New Jersey 1949 Photography, black and white silver prints 1949","Medford, Granoff Music Bldg., 20 Talbot Ave.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1949
1985.4.28,"Print, Photographic","Rothstein, Arthur","American Soldiers in a Nightclub, Vienna, Austria 1947","Rothstein, Arthur American Soldiers in a Nightclub, Vienna, Austria 1947 Photography, black and white silver prints 1947","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1947
1985.4.29,"Print, Photographic","Rothstein, Arthur","At a Charity Ball, New York City 1951","Rothstein, Arthur At a Charity Ball, New York City 1951 Photography, black and white silver prints 1951","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1951
1985.4.30,"Print, Photographic","Rothstein, Arthur","Rockland, Maine 1937","Rothstein, Arthur Rockland, Maine 1937 Photography, black and white silver prints 1951","Medford, Eaton Hall, 5 The Green",Gift of Dr. and Mrs. (Joan) Daniel Schuman in memory of Alfred Siegel (e26),1951
1985.5,Print,"Durer, Albrecht","The Flight into Egypt, (one of 17 cuts from the series iThe Life of the Virgini)","Durer, Albrecht The Flight into Egypt, (one of 17 cuts from the series iThe Life of the Virgini) Graphic Arts, wood engraving 1503 according to Friedlander","Medford, Aidekman Art Center, 15 South Campus Rd.",Steven and Linda Shapiro in honor of Mr. George Fine,1503 according to Friedlander
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
1985.6.1,Sculpture,Unknown,Roman statuette (male),"Unknown Roman statuette (male) Sculpture, bronze 2nd/3rd CE","Medford, Cohen Auditorium, 15 South Campus Rd.",Gift of Jeremy Merrin,2nd/3rd century CE
1985.6.2,Sculpture,Unknown,Olmec Head,"Unknown Olmec Head Sculpture, stone 1500-1000 B.C.","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Jeremy Merrin,1500-1000 B.C.
1985.6.5,"Mirror, Hand (Fragment)",Unknown,Mexican Mirror Back,"Unknown Mexican Mirror Back Tools, stone 1000-1500 A.D.","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Seth Merrin,1000-1500 A.D.
1985.6.11,Pectoral,Unknown,Machica Pectoral (Lomangera),"Unknown Machica Pectoral (Lomangera) Sculpture, bronze ca. 1 B.C - 1 A.D.","Medford, Aidekman Art Center, 15 South Campus Rd.",Samuel Merrin,ca. 1 B.C - 1 A.D.
1986.1,Painting,"Frost, George Albert",View of Tufts College in 1892,George Albert Frost View of Tufts College in 1892 oil on canvas 1892,"Medford, Aidekman Art Center, 15 South Campus Rd.",Mrs. Mason Schudder and Mr. John H. Vandermark,1892
1986.7,Painting,"Hartigan, Grace",Lady with Pomegranates,Grace Hartigan Lady with Pomegranates oil on canvas 1985,"Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. & Mrs. Nathan Gantcher,1985
1986.8.2,Sculpture,Unknown,Greek Geometric Horse,"Unknown Greek Geometric Horse Sculpture, terracotta 8th-7th century B.C.","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Noma Copley,8th-7th century B.C.
1986.8.7,Sculpture,Unknown,Head,"Unknown Head Sculpture, granite 7th - 6th century BCE","Medford, Cohen Auditorium, 15 South Campus Rd.",Gift of Noma Copley,7th - 6th century BCE
1986.016,Sculpture,"Stella, Frank",Bogoria,Frank Stella Bogoria aluminum with metal polychrome 1971,"Medford, Cohen Auditorium, 15 South Campus Rd.",Gift of Frank Stella Jr.,1971
1987.3,Sculpture,"Hunt, Richard",Planar Mountain,Richard Hunt Planar Mountain welded corten steel 1971,"Medford, Aidekman Art Center, 15 South Campus Rd.",Miriam Spertus,1971
1988.1.1,Painting,"Stopforth, Paul",The Little Fascist,"Paul Stopforth The Little Fascist, 1987 oil and beeswax on board","Medford, Cohen Auditorium, 15 South Campus Rd.",Purchase from monies from budget of the committee on the University Art Collection,1987
1988.1.2,Drawing,"Stopforth, Paul",The Visit,"Stopforth, Paul The Visit Graphic Arts, charcoal on paper","Medford, Aidekman Art Center, 15 South Campus Rd.",Purchase from funds from the Committee on the Universiyt Art Collection,
1988.3.1,Sculpture,Unknown artist,Porpianong (Senufo Wood Figure of a Hornbill),"Unknown artist Porpianong (Senufo Wood Figure of a Hornbill) wood and pigments n.d. Standing figure with spread wings, long beak to the breast. Two small hornbills standing on wings.","Medford, Granoff Music Bldg., 20 Talbot Ave.",Jonathan M. Tisch,n.d.
1988.4,Sculpture,Unknown,Head of Hermes Propylaios,"Unknown Head of Hermes Propylaios Sculpture, white crystalline marble n.d.","Medford, Cohen Auditorium, 15 South Campus Rd.","Gift of Jeremy, Seth, and Samuel Merrin, and Esther Merrin Bronstein",n.d.
1991.4.1,Painting,"Kensett, John Frederick","Lake George Landscape, Late Summer","John Frederick Kensett Lake George Landscape, Late Summer Oil on canvas 1868","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Arnold Weiss (DDS 1953),1868
1991.4.2,Sculpture,"Zorach, William",Standing Woman,William Zorach Standing Woman marble,"Medford, Aidekman Art Center, 15 South Campus Rd.",Arnold and Emily Weiss,
1991.6.1,Painting,"Tryon, Dwight William",Long Island Landscape,Dwight William Tryon Long Island Landscape oil on canvas on board n.d.,"Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Arnold Weiss (DDS 1953),n.d.
1991.6.3,Painting,"Wood, Grant",Ph.D.,Grant Wood Ph.D. oil on canvas n.d.,"Medford, Gifford House, 161 Packard Ave.",Gift of Dr. Arnold Weiss (DDS 1953),n.d.
1991.6.5,Painting,"Pearce, Charles Sprague",Harvest Moon,"Charles Sprague Pearce Harvest Moon, n.d. oil on canvas Agricultural landscape with high horizon line. Female figure in right foreground carrying pitchfork.","Medford, Ballou Hall, 1 The Green, 3rd Fl",Dr. Arnold Weiss,nd
1991.6.6,Painting,"Porter, Fairfield",Landscape-Southampton Hills,Fairfield Porter Landscape-Southampton Hills oil on canvas 20th century,"Medford, Gifford House, 161 Packard Ave.",Gift of Dr. Arnold Weiss (DDS 1953),20th century
1991.6.7,Painting,"Beal, Gifford",From My Studio,"Gifford Beal From My Studio, 1956 oil on canvas Bright green landscape with very thick, visible brushstrokes.","Medford, Ballou Hall, 1 The Green, 3rd Fl",Dr. Arnold Weiss,1956
1991.6.8,Painting,"Metcalf, Willard","Snake River, New Hampshire","Willard Metcalf Snake River, New Hampshire oil on canvas n.d.","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Arnold Weiss (DDS 1953),n.d.
1991.6.11,Painting,"Beal, Gifford",Julius Caesar,Gifford Beal Julius Caesar oil on panel undated,"Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Arnold Weiss (DDS 1953),undated
1991.8.3.1,"Print, Photographic","Bravo, Manuel Alvarez",Un Poco Alegre Y Graciosa,"Bravo, Manuel Alvarez Un Poco Alegre Y Graciosa Photography, black and white silver print 1974",Location Unknown,Gift of Nathan Gantcher,1974
1991.8.3.5,"Print, Photographic","Bravo, Manuel Alvarez",La de las Bellas Artes,"Bravo, Manuel Alvarez La de las Bellas Artes Photography, black and white silver print 1974","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Nanthan Gantcher,1974
1991.8.4.9,"Print, Photographic","Edgerton, Dr. Harold",Milk Drop Coronet,"Edgerton, Dr. Harold Milk Drop Coronet Photography, black and white silver print 1935","Medford, Tisch Library, 35 Professors Row",Gift of Nathan Gantcher,1935
1991.8.4.11,"Print, Photographic","Edgerton, Dr. Harold",Bullet Through the Balloons,"Edgerton, Dr. Harold Bullet Through the Balloons Photography, black and white silver print 1959","Medford, Anderson Hall, 200 College Ave.",Gift of Nathan Gantcher,1959
1991.8.7.6,"Print, Photographic","Kertesz, Andre","Forced March to the Front between Lonie and Mitulen, Poland","Kertesz, Andre Forced March to the Front between Lonie and Mitulen, Poland Photography, black and white silver print 19 July, 1915","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Nathan Gantcher,"19 July, 1915"
1991.8.9.4,"Print, Photographic","Siskind, Aaron","Lima 89, (Duplicate)","Siskind, Aaron Lima 89, (Duplicate) Photography 1989","Medford, Aidekman Art Center, 15 South Campus Rd.",Nanthan Gantcher,1989
1991.8.9.8,"Print, Photographic","Siskind, Aaron",Westport 87 (Duplicate),"Siskind, Aaron Westport 87 (Duplicate) Photography 1988","Medford, Aidekman Art Center, 15 South Campus Rd.",Nanthan Gantcher,1988
1992.1.3,Drawing,"Hesse, Eva",Untitled,Eva Hesse Untitled Mixed media 1960,"Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Arnold Weiss (DDS 1953),1960
1992.1.4,Drawing,"Weber, Max",Female Nude,"Weber, Max Female Nude Graphic Arts, charcoal on paper","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Arnold Weiss (DDS 1953),
1992.1.8,Painting,"Park, David",Male Portrait,"David Park Male Portrait Painting, oil on canvas 20th century","Medford, Aidekman Art Center, 15 South Campus Rd.",Gift of Dr. Arnold Weiss (DDS 1953),20th century
1992.3.3.4,Print,"Dali, Salvador",Ace of Diamonds,"Dali, Salvador Ace of Diamonds Graphic Arts, lithograph printed in 1971","Medford, Tisch Library, 35 Professors Row",Gift of Dr. and Mrs. Gilbert Palley,printed in 1971
1992.006,Sculpture,"Townley, Hugh",Gate 14,"Townley, Hugh Gate 14 Sculpture, various woods 1984","Medford, Tisch Library, 35 Professors Row",Henry Lusardi / Doehla Foundation,1984
<<<<<<< HEAD
1993.7,Painting,"Guigou, Paul Camille",Les bords de lAiguerbron a Lourmarin,Paul Camille Guigou Les bords de lAiguerbron a Lourmarin oil on board n.d.,"Medford, Mugar Hall, 160R Packard Ave., Fares Center",Gift of Dr. Arnold Weiss (DDS 1953),n.d.
=======
1993.7,Painting,"Guigou, Paul Camille",Les bords de liAiguerbron a Lourmarin,Paul Camille Guigou Les bords de liAiguerbron a Lourmarin oil on board n.d.,"Medford, Mugar Hall, 160R Packard Ave., Fares Center",Gift of Dr. Arnold Weiss (DDS 1953),n.d.
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
1994.1,Painting,"Sheng, Yuan Yun",Two Ancient Chinese Tales-Blue and Red and Yellow Equals White,Yuan Yun Sheng Two Ancient Chinese Tales-Blue and Red and Yellow Equals White acrylic on canvas 1983,Fine Arts Enterprises,commission for library,1983
1997.4.3,Painting,"Morgan, Maud",Spacescape,"Morgan, Maud Spacescape oil on canvas 1971","Medford, Aidekman Art Center, 15 South Campus Rd.",Maud Morgan,1971
1997.42.4,"Print, Photographic","Bridges, Marilyn","Heightened Perspectives, Stonehenge #2, Wiltshire, England","Bridges, Marilyn Heightened Perspectives, Stonehenge #2, Wiltshire, England Silver Gelatin Print 1985","Medford, Tisch Library, 35 Professors Row",Mr. Michael Targoff,1985
1997.42.5,"Print, Photographic","Bridges, Marilyn","Heightened Perspectives, Cherhill Horse, Wiltshire, England","Bridges, Marilyn Heightened Perspectives, Cherhill Horse, Wiltshire, England Photography, silver gelatin print portfolio 1985","Medford, Tisch Library, 35 Professors Row",Mr. Michael Targoff,1985
1997.42.16,"Print, Photographic","Bridges, Marilyn","Heightened Perspectives, Lane Manned, N.Y.C., New York","Bridges, Marilyn Heightened Perspectives, Lane Manned, N.Y.C., New York Photography, silver gelatin print portfolio 1985","Medford, Tisch Library, 35 Professors Row",Mr. Michael Targoff,1985
1997.44,Painting,"Neel, Alice",Spanish Harlem,Alice Neel Spanish Harlem oil on canvas 1938,"Medford, Gifford House, 161 Packard Ave.","Richard Neel & Dr. Hartley Neel (1969, M.D.)",1938
1997.44.13,"Print, Photographic","Norman, Dorothy","Hand, Chatham","Norman, Dorothy Hand, Chatham Photography, silver print 1937","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Michael Targoff,1937
1997.44.14,"Print, Photographic","Norman, Dorothy","Church Steeple, Falmouth","Norman, Dorothy Church Steeple, Falmouth Photography, silver print 1937","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Michael Targoff,1937
1998.61,Print,"Woodruff, Hale",Trusty on a Mule,"Woodruff, Hale Trusty on a Mule Graphic Arts, linocut 1931-1946","Medford, Gifford House, 161 Packard Ave.","Gift of Kathryn (class of 1977) and Kenneth Chenault, New York",1931-1946
<<<<<<< HEAD
1999.01,"Print, Photographic","Misrach, Richard","Aerial Target (Dart) Shot Down in Ordinance Area, Wendover Air Base, Utah","Misrach, Richard Aerial Target (Dart) Shot Down in Ordinance Area, Wendover Air Base, Utah Photography, dye coupler photograph 1998","Medford, Eaton Hall, 5 The Green",Courtesy of the Artist,1998
=======
1999.01,"Print, Photographic","Misrach, Richard","Aerial Target (iDarti) Shot Down in Ordinance Area, Wendover Air Base, Utah","Misrach, Richard Aerial Target (iDarti) Shot Down in Ordinance Area, Wendover Air Base, Utah Photography, dye coupler photograph 1998","Medford, Eaton Hall, 5 The Green",Courtesy of the Artist,1998
>>>>>>> 5e119d9936297da619bbfc6e90119ced8f5fdf51
1999.02,"Print, Photographic","Misrach, Richard","Cloudburst, Nuclear Test Site, Nevada","Misrach, Richard Cloudburst, Nuclear Test Site, Nevada Photography, dye coupler photograph 1987","Medford, Eaton Hall, 5 The Green",Courtesy of the Artist,1987
1999.4,Painting,"Ofoni, Justice (?)","Best in Hair Cut, Barber Board","Ofoni, Justice (?) Best in Hair Cut, Barber Board Painting, paint on board unknown","Medford, Dowling Hall, 419 Boston Ave.",,unknown
2000.4,Print,"Hodgkin, Howard",Red Palm,"Hodgkin, Howard Red Palm Graphic Arts, hand-colored lithograph, with watercolor and gouache c. 1986","Medford, Gifford House, 161 Packard Ave.",Orna Shulman,c. 1986
2000.16,Painting,"Frankenthaler, Helen",Orange Shapes in Frame,Helen Frankenthaler Orange Shapes in Frame acryllic on canvas 1964,"Medford, Gifford House, 161 Packard Ave.",Placido Arango,1964
2000.25.8,Print,"Jacques, Michael L.",Spring Swans,"Jacques, Michael L. Spring Swans (public park benches and swans) Graphic Arts, etching","Medford, Aidekman Art Center, 15 South Campus Rd.",,
2000.27.1,"Print, Photographic","Peress, Gilles","Rwandan Hutu Refugees waiting for medical attention, Tanzania","Peress, Gilles Rwandan Hutu Refugees waiting for medical attention, Tanzania Photography, black and white 1994","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Michael Targoff,1994
2000.27.5,"Print, Photographic","Peress, Gilles","Evacuation of Jews, Skanderia, Sarajevo, Bosnia","Peress, Gilles Evacuation of Jews, Skanderia, Sarajevo, Bosnia Photography, black and white 1993","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Michael Targoff,1993
2000.31,Sculpture,"Noguchi, Isamu",Worm Stone,"Noguchi, Isamu Worm Stone Sculpture, stone, granite","Medford, Aidekman Art Center, 15 South Campus Rd.",Mr. Harold Greisman,
2001.02,Print,"Miro, Joan",question?,"Miro, Joan Graphic Arts, serigraph","Medford, Gifford House, 161 Packard Ave.",on loan from Dental School,question?
2001.03,Mask,,Ceremonial Mask,"Ceremonial Mask Ceremonial Object, silver, copper, cinnabar paint, cotton 750-1150 AD","Medford, Gifford House, 161 Packard Ave.",Samuel Merrin,750-1150 AD
2001.07,Sculpture,Unknown,Zeus,Unknown Zeus Sculpture 3rd/4th c. AD,"Medford, Aidekman Art Center, 15 South Campus Rd.",Edward Merrin,3rd/4th c. AD
2001.08.02,"Print, Photographic","Gall, Sally",Canoe,"Gall, Sally Canoe Silver gelatin print 1990","Medford, Tisch Library, 35 Professors Row",Mr. Michael Targoff/Mary Cruz,1990
2002.02,Painting,"Fink, Aaron",Walking Man No. 3,"Fink, Aaron Walking Man No. 3 oil on canvas 1983","Medford, Tisch Library, 35 Professors Row",Kim and David Slater,1983
2002.02.01,"Print, Photographic","Meyerowitz, Joel",JFK Airport,"Meyerowitz, Joel JFK Airport Photography 1968","Medford, Tisch Library, 35 Professors Row",Mr. Michael Targoff,1968
2002.02.05,"Print, Photographic","Meyerowitz, Joel",Central Park,"Meyerowitz, Joel Central Park Photography 1969","Medford, Univ. Advancement, 80 George St.",Mr. Michael Targoff,1969
2003.003,Painting,"Hessing, Jeffrey",Interior,"Hessing, Jeffrey Interior oil on canvas 1990","Medford, Ballou Hall, 1 The Green, 2nd Fl",Pucker Gallery,1990
2003.014,Sculpture,"Pomodoro, Arnoldo",Lettera Narrahira,"Pomodoro, Arnoldo Lettera Narrahira Sculpture 1977","Medford, Aidekman Art Center, 15 South Campus Rd.",Dr. and Mrs. Albert L. Rosenthal,1977
2003.016,Print,"Kandinsky, Wassily",Weisser Klang (Roethel 113),"Kandinsky, Wassily Weisser Klang (Roethel 113) Graphic Arts, 5 colored woodblock print 1911","Medford, Ballou Hall, 1 The Green, 2nd Fl",Dr. and Mrs. Albert L. Rosenthal,1911
2004.002,Drawing,"Pinardi, Enrico","Solitude, 1987","Pinardi, Enrico Enrico Pinardi, American (b. 1934) Solitude, 1987 graphite on paper","Medford, Tisch Library, 35 Professors Row",Enrico Pinardi and Pucker Gallery,1987
2004.006,"Print, Photographic","MacMillan, Jim","First Light, 9/12/01","MacMillan, Jim First Light, 9/12/01 Photography, color Photograph 2001","Medford, Cohen Auditorium, 15 South Campus Rd.",Gift of the artist (check with Amy S),2001
2004.025,Painting,"Pearlstein, Phillip",Female Nude Seated on Stool,"Pearlstein, Phillip Female Nude Seated on Stool Graphic Arts, watercolor 1972","Medford, Aidekman Art Center, 15 South Campus Rd.",Dorothy M. Skinner (J\'52) and John S. Cook,1972
2004.026,Drawing,"Smith, David","Untitled, (abstract drawing for sculpture)","Smith, David Untitled, (abstract drawing for sculpture) Graphic Arts, watercolor and ink on paper 1950","Medford, Aidekman Art Center, 15 South Campus Rd.",Dorothy M. Skinner (J\'52) and John S. Cook,1950
